city,utc_time,pm10_µg/m³,pm1_µg/m³,pm25_µg/m³,temperature_c,um003_particles/cm³,um050_particles/cm³,sum_mn,aimag_eng,aimag_mng
Ulaanbaatar,2022-05-16 00:00:00+00:00,46.0,24.311577684835232,38.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-17 00:00:00+00:00,61.0,30.673401227381007,48.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-18 00:00:00+00:00,33.0,18.48563596024074,28.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-19 00:00:00+00:00,24.0,14.009619425713176,21.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-20 00:00:00+00:00,23.0,13.086865771129027,20.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-21 00:00:00+00:00,19.0,11.04110873540642,17.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-22 00:00:00+00:00,12.0,7.109567126140488,10.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-23 00:00:00+00:00,10.0,6.066545869488074,9.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-24 00:00:00+00:00,11.0,6.54863256327021,9.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-25 00:00:00+00:00,11.0,6.1651933668154095,9.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-26 00:00:00+00:00,14.0,8.189307262294635,12.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-27 00:00:00+00:00,29.0,17.08888888888889,26.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-28 00:00:00+00:00,13.0,7.6633680534875035,11.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-29 00:00:00+00:00,14.0,8.187447262955198,12.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-30 00:00:00+00:00,18.0,9.951874695812874,16.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-05-31 00:00:00+00:00,17.0,9.765329432295859,15.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-01 00:00:00+00:00,11.0,6.281122778508614,10.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-02 00:00:00+00:00,9.0,4.643430336410267,7.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-03 00:00:00+00:00,6.0,3.741719133698265,5.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-04 00:00:00+00:00,7.0,4.194647152230486,6.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-05 00:00:00+00:00,6.0,3.5580069321822783,5.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-06 00:00:00+00:00,4.0,2.3930508035959854,3.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-07 00:00:00+00:00,4.0,2.0676273744500344,3.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-08 00:00:00+00:00,11.0,6.230081138274133,10.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-09 00:00:00+00:00,7.0,4.227265782734371,6.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-10 00:00:00+00:00,9.0,5.3035176458018105,8.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-11 00:00:00+00:00,8.0,5.10370238851276,7.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-12 00:00:00+00:00,17.0,10.56062901220941,16.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-13 00:00:00+00:00,19.0,10.933681726361407,17.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-14 00:00:00+00:00,13.0,8.193310873691582,12.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-15 00:00:00+00:00,22.0,13.569118990350608,20.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-16 00:00:00+00:00,23.0,12.903717962303006,20.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-17 00:00:00+00:00,14.0,8.494956783179983,13.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-18 00:00:00+00:00,9.0,5.259541773048933,8.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-19 00:00:00+00:00,10.0,5.727221526037315,9.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-20 00:00:00+00:00,15.0,8.763546800636584,13.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-21 00:00:00+00:00,7.0,4.290874334393104,6.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-22 00:00:00+00:00,6.0,3.5087781362263755,5.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-23 00:00:00+00:00,14.0,8.609269127880777,12.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-24 00:00:00+00:00,14.0,8.8054901001776,13.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-25 00:00:00+00:00,12.0,7.695850522528154,11.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-26 00:00:00+00:00,15.0,9.219999999999999,14.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-27 00:00:00+00:00,17.0,11.011375220029816,16.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-28 00:00:00+00:00,14.0,9.297476184286847,13.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-29 00:00:00+00:00,10.0,6.118963249351697,9.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-06-30 00:00:00+00:00,8.0,4.596191719440994,6.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-01 00:00:00+00:00,9.0,4.817965546575744,7.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-02 00:00:00+00:00,6.0,3.678613365800866,5.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-03 00:00:00+00:00,11.0,6.716697437212627,10.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-04 00:00:00+00:00,12.0,7.775724968794822,11.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-05 00:00:00+00:00,10.0,6.314291125541125,9.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-06 00:00:00+00:00,7.0,4.13347298040174,6.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-07 00:00:00+00:00,8.0,4.555682696180955,7.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-08 00:00:00+00:00,13.0,7.954094298607166,12.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-09 00:00:00+00:00,8.0,4.7328429994354915,7.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-10 00:00:00+00:00,4.0,2.324231002897315,3.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-11 00:00:00+00:00,6.0,3.3300795117585946,5.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-12 00:00:00+00:00,9.0,4.954242335339956,8.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-13 00:00:00+00:00,13.0,7.114426570161864,11.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-14 00:00:00+00:00,6.0,3.0643992821871113,5.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-15 00:00:00+00:00,9.0,5.401152128440732,8.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-16 00:00:00+00:00,13.0,7.075460798339088,11.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-17 00:00:00+00:00,9.0,4.755819189911682,8.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-18 00:00:00+00:00,3.0,1.4622839483501249,2.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-19 00:00:00+00:00,2.0,0.8979534471233389,1.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-20 00:00:00+00:00,13.0,7.721645330449994,11.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-21 00:00:00+00:00,15.0,9.332901024360487,13.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-22 00:00:00+00:00,4.0,1.827282217374129,3.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-23 00:00:00+00:00,7.0,4.375533247712041,6.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-24 00:00:00+00:00,12.0,7.203832473694606,10.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-25 00:00:00+00:00,10.0,5.665377893556106,8.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-26 00:00:00+00:00,14.0,7.735294117647059,12.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-27 00:00:00+00:00,8.0,4.614558093274455,7.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-28 00:00:00+00:00,22.0,12.311198722981812,19.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-29 00:00:00+00:00,9.0,4.850777291665449,8.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-30 00:00:00+00:00,9.0,5.46716032364107,8.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-07-31 00:00:00+00:00,11.0,6.352033596688686,9.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-01 00:00:00+00:00,12.0,7.5779338345442255,11.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-02 00:00:00+00:00,10.0,5.881264920812619,9.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-03 00:00:00+00:00,12.0,6.919557285071023,10.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-04 00:00:00+00:00,14.0,8.21342737294024,12.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-05 00:00:00+00:00,10.0,5.844042068540907,9.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-06 00:00:00+00:00,9.0,5.498101718972461,8.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-07 00:00:00+00:00,11.0,6.3696138593840805,10.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-08 00:00:00+00:00,11.0,5.9068345445533454,9.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-09 00:00:00+00:00,10.0,5.726861808248224,8.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-10 00:00:00+00:00,9.0,4.865779704758033,7.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-11 00:00:00+00:00,14.0,7.912666351267841,12.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-12 00:00:00+00:00,16.0,9.418718835512314,14.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-13 00:00:00+00:00,12.0,6.615075423193651,10.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-14 00:00:00+00:00,18.0,9.835804189970021,16.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-15 00:00:00+00:00,14.0,7.630851892506787,12.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-16 00:00:00+00:00,7.0,3.9813698116755396,6.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-17 00:00:00+00:00,6.0,3.470742559115721,5.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-18 00:00:00+00:00,5.0,3.015030795268319,4.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-19 00:00:00+00:00,6.0,3.0825726440204964,5.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-20 00:00:00+00:00,8.0,4.977975165493548,7.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-21 00:00:00+00:00,10.0,6.052358410835094,9.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-22 00:00:00+00:00,14.0,7.51994126480388,11.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-23 00:00:00+00:00,7.0,4.133804420320964,6.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-24 00:00:00+00:00,16.0,8.825418892822434,13.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-25 00:00:00+00:00,15.0,8.999999999999998,13.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-26 00:00:00+00:00,17.0,9.006145215870367,14.5,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-27 00:00:00+00:00,4.0,1.7488130219727676,3.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-28 00:00:00+00:00,15.0,8.829221592677476,13.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-29 00:00:00+00:00,14.0,7.9538245488707355,12.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-30 00:00:00+00:00,17.0,9.071046427505511,14.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-08-31 00:00:00+00:00,14.0,7.696293013276855,12.4,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-01 00:00:00+00:00,11.0,5.772006702197298,9.7,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-02 00:00:00+00:00,10.0,5.4141794204569935,9.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-03 00:00:00+00:00,9.0,5.0230397403844576,8.3,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-04 00:00:00+00:00,8.0,4.303802218002586,7.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-05 00:00:00+00:00,9.0,4.717610156047656,7.9,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-06 00:00:00+00:00,29.0,14.73823569700246,25.0,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-07 00:00:00+00:00,23.0,12.40509919002566,20.6,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-08 00:00:00+00:00,15.0,8.209317534675508,13.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-09 00:00:00+00:00,13.0,6.830586411335545,11.1,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-10 00:00:00+00:00,13.0,7.84362088483412,12.2,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaanbaatar,2022-09-11 00:00:00+00:00,14.0,8.141666666666666,12.8,,,,Чингэлтэй,Ulaanbaatar,Улаанбаатар
Ulaangom,2020-11-27 00:00:00+00:00,1.0,0.0,0.4,,,,Улаангом,Uvs,Увс
Ulaangom,2020-11-28 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-11-29 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-11-30 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-01 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-02 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-03 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-04 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-05 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-06 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-07 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-08 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-09 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-10 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-11 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-12 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-13 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-14 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-15 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-16 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-17 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-18 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-19 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-20 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-21 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-22 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-23 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-24 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-25 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-26 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-27 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-28 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-29 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-30 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2020-12-31 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-01 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-02 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-03 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-04 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-05 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-06 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-07 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-08 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-09 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-10 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-11 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-12 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-13 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-14 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-15 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-16 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-17 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-18 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-19 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-20 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-21 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-22 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-23 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-24 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-25 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-26 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-27 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-28 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-29 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-30 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-01-31 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-01 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-02 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-03 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-04 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-05 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-06 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-07 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-08 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-09 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-10 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-11 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-12 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-13 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-14 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-15 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-16 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-17 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-18 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-19 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-20 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-21 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-22 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-23 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-24 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-25 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-26 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-27 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-02-28 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-01 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-02 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-03 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-04 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-05 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-06 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-07 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-08 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-09 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-10 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-11 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-12 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-13 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-14 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-15 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-16 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-17 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
Ulaangom,2021-03-18 00:00:00+00:00,,,,,,,Улаангом,Uvs,Увс
